2021-11-07 15:24:52.026411	Light intensity:2590	Temperature:23	Humidity:47	PPM:3221343.0	Corrected PPM:812843.8
2021-11-07 15:25:53.429232	Light intensity:2582	Temperature:23	Humidity:47	PPM:28.81231	Corrected PPM:173.6259
2021-11-07 15:26:54.714489	Light intensity:2575	Temperature:23	Humidity:47	PPM:469146.5	Corrected PPM:9.577786e+08
2021-11-07 15:27:56.127527	Light intensity:2716	Temperature:23	Humidity:47	PPM:469146.5	Corrected PPM:9.577786e+08
2021-11-07 15:28:57.320196	Light intensity:2718	Temperature:23	Humidity:47	PPM:0.003198893	Corrected PPM:13.86945
2021-11-07 15:29:58.514623	Light intensity:2566	Temperature:23	Humidity:47	PPM:0.003198893	Corrected PPM:13.86945
2021-11-07 15:30:59.801711	Light intensity:2618	Temperature:23	Humidity:47	PPM:0.003198893	Corrected PPM:13.86945
2021-11-07 15:32:01.002411	Light intensity:2710	Temperature:23	Humidity:47	PPM:1279688.0	Corrected PPM:13.86945
2021-11-07 15:33:02.412100	Light intensity:2634	Temperature:23	Humidity:47	PPM:1279688.0	Corrected PPM:13.86945
2021-11-07 15:34:03.606457	Light intensity:2540	Temperature:23	Humidity:47	PPM:465988.6	Corrected PPM:22625.53
2021-11-07 15:35:05.000712	Light intensity:2713	Temperature:23	Humidity:47	PPM:465988.6	Corrected PPM:22625.53
2021-11-07 15:36:06.509009	Light intensity:2532	Temperature:23	Humidity:47	PPM:465988.6	Corrected PPM:22625.53
2021-11-07 15:37:07.708754	Light intensity:2687	Temperature:23	Humidity:47	PPM:465988.6	Corrected PPM:22625.53
2021-11-07 15:38:09.305461	Light intensity:2655	Temperature:23	Humidity:47	PPM:465988.6	Corrected PPM:22625.53
2021-11-07 15:39:10.609956	Light intensity:2690	Temperature:23	Humidity:47	PPM:77.25363	Corrected PPM:362.3059
2021-11-07 15:40:12.009266	Light intensity:2645	Temperature:23	Humidity:47	PPM:77.25363	Corrected PPM:362.3059
2021-11-07 15:41:13.298487	Light intensity:2721	Temperature:23	Humidity:47	PPM:77.25363	Corrected PPM:362.3059
2021-11-07 15:42:14.497225	Light intensity:2694	Temperature:23	Humidity:47	PPM:578.4005	Corrected PPM:1769.508
2021-11-07 15:43:15.993159	Light intensity:2706	Temperature:23	Humidity:47	PPM:578.4005	Corrected PPM:1769.508
2021-11-07 15:44:17.205046	Light intensity:2582	Temperature:23	Humidity:47	PPM:578.4005	Corrected PPM:1769.508
2021-11-07 15:45:18.714399	Light intensity:2646	Temperature:23	Humidity:47	PPM:578.4005	Corrected PPM:1769.508
2021-11-07 15:46:20.111154	Light intensity:2696	Temperature:23	Humidity:47	PPM:18922.79	Corrected PPM:457120.5
2021-11-07 15:47:21.313566	Light intensity:2688	Temperature:23	Humidity:47	PPM:836612.0	Corrected PPM:457120.5
2021-11-07 15:48:22.810247	Light intensity:2589	Temperature:23	Humidity:47	PPM:836612.0	Corrected PPM:457120.5
2021-11-07 15:49:24.010285	Light intensity:2562	Temperature:23	Humidity:47	PPM:836612.0	Corrected PPM:457120.5
2021-11-07 15:50:25.419517	Light intensity:2708	Temperature:23	Humidity:47	PPM:836612.0	Corrected PPM:457120.5
2021-11-07 15:51:26.760477	Light intensity:2671	Temperature:23	Humidity:47	PPM:309.1629	Corrected PPM:967.8928
2021-11-07 15:52:27.996051	Light intensity:2699	Temperature:23	Humidity:47	PPM:309.1629	Corrected PPM:967.8928
2021-11-07 15:53:29.405222	Light intensity:2636	Temperature:23	Humidity:47	PPM:309.1629	Corrected PPM:967.8928
2021-11-07 15:54:30.597354	Light intensity:2721	Temperature:23	Humidity:47	PPM:71122.91	Corrected PPM:31307.66
