2021-11-07 19:01:53.578988	DEVICE C - Living Room motion detected
2021-11-07 19:01:55.202130	DEVICE C - Living Room motion stopped
2021-11-07 19:39:26.345654	DEVICE C - Living Room motion detected
2021-11-07 19:39:32.206006	DEVICE C - Living Room motion stopped
2021-11-07 19:39:36.745555	DEVICE C - Living Room motion detected
2021-11-07 19:39:51.886896	DEVICE C - Living Room motion stopped
2021-11-07 19:40:21.616838	DEVICE C - Living Room motion detected
2021-11-07 19:40:32.774491	DEVICE C - Living Room motion stopped
2021-11-07 19:40:41.917994	DEVICE C - Living Room motion detected
2021-11-07 19:40:45.456823	DEVICE C - Living Room motion stopped
2021-11-07 19:41:00.736773	DEVICE C - Living Room motion detected
2021-11-07 19:41:09.287725	DEVICE C - Living Room motion stopped
2021-11-07 19:41:13.417284	DEVICE C - Living Room motion detected
2021-11-07 19:41:19.276886	DEVICE C - Living Room motion stopped
2021-11-07 19:41:23.032283	DEVICE C - Living Room motion detected
2021-11-07 19:41:26.978449	DEVICE C - Living Room motion stopped
2021-11-07 19:41:31.763069	DEVICE C - Living Room motion detected
2021-11-07 19:41:35.988199	DEVICE C - Living Room motion stopped
2021-11-07 19:41:43.548405	DEVICE C - Living Room motion detected
2021-11-07 19:41:46.398716	DEVICE C - Living Room motion stopped
2021-11-07 19:41:50.257434	DEVICE C - Living Room motion detected
2021-11-07 19:41:57.328316	DEVICE C - Living Room motion stopped
2021-11-07 19:42:25.104341	DEVICE C - Living Room motion detected
2021-11-07 19:42:31.218632	DEVICE C - Living Room motion stopped
2021-11-07 19:42:35.077465	DEVICE C - Living Room motion detected
2021-11-07 19:42:38.719317	DEVICE C - Living Room motion stopped
2021-11-07 19:42:48.768625	DEVICE C - Living Room motion detected
2021-11-07 19:42:59.923132	DEVICE C - Living Room motion stopped
2021-11-07 19:43:03.468507	DEVICE C - Living Room motion detected
2021-11-07 19:43:05.018250	DEVICE C - Living Room motion stopped
2021-11-07 19:43:10.584552	DEVICE C - Living Room motion detected
2021-11-07 19:43:12.528948	DEVICE C - Living Room motion stopped
2021-11-07 19:43:16.172353	DEVICE C - Living Room motion detected
2021-11-07 19:43:18.118785	DEVICE C - Living Room motion stopped
2021-11-07 19:43:22.779138	DEVICE C - Living Room motion detected
2021-11-07 19:43:24.540393	DEVICE C - Living Room motion stopped
2021-11-07 19:43:35.669578	DEVICE C - Living Room motion detected
2021-11-07 19:43:37.534237	DEVICE C - Living Room motion stopped
2021-11-07 19:43:52.179677	DEVICE C - Living Room motion detected
2021-11-07 19:43:59.310245	DEVICE C - Living Room motion stopped
2021-11-07 19:44:04.471192	DEVICE C - Living Room motion detected
2021-11-07 19:44:08.734820	DEVICE C - Living Room motion stopped
2021-11-07 19:44:20.675871	DEVICE C - Living Room motion detected
2021-11-07 19:44:23.151037	DEVICE C - Living Room motion stopped
2021-11-07 19:44:27.004683	DEVICE C - Living Room motion detected
2021-11-07 19:44:30.455317	DEVICE C - Living Room motion stopped
2021-11-07 19:44:34.280227	DEVICE C - Living Room motion detected
2021-11-07 19:44:48.645245	DEVICE C - Living Room motion stopped
2021-11-07 19:44:52.911307	DEVICE C - Living Room motion detected
2021-11-07 19:44:54.571314	DEVICE C - Living Room motion stopped
2021-11-07 19:44:58.314893	DEVICE C - Living Room motion detected
2021-11-07 19:45:13.615912	DEVICE C - Living Room motion stopped
2021-11-07 19:45:17.555300	DEVICE C - Living Room motion detected
2021-11-07 19:45:19.115922	DEVICE C - Living Room motion stopped
2021-11-07 19:45:23.451591	DEVICE C - Living Room motion detected
2021-11-07 19:45:26.700764	DEVICE C - Living Room motion stopped
2021-11-07 19:45:31.240892	DEVICE C - Living Room motion detected
2021-11-07 19:45:32.800997	DEVICE C - Living Room motion stopped
2021-11-07 19:45:37.440754	DEVICE C - Living Room motion detected
2021-11-07 19:45:41.305594	DEVICE C - Living Room motion stopped
2021-11-07 19:45:45.161194	DEVICE C - Living Room motion detected
2021-11-07 19:45:46.810094	DEVICE C - Living Room motion stopped
2021-11-07 19:45:53.450826	DEVICE C - Living Room motion detected
2021-11-07 19:45:57.611549	DEVICE C - Living Room motion stopped
2021-11-07 19:46:02.106574	DEVICE C - Living Room motion detected
2021-11-07 19:46:05.581508	DEVICE C - Living Room motion stopped
2021-11-07 19:46:34.216754	DEVICE C - Living Room motion detected
2021-11-07 19:46:38.969130	DEVICE C - Living Room motion stopped
2021-11-07 20:00:59.315245	DEVICE C - Living Room motion detected
2021-11-07 20:01:04.675126	DEVICE C - Living Room motion stopped
2021-11-07 20:01:08.695471	DEVICE C - Living Room motion detected
2021-11-07 20:01:11.154987	DEVICE C - Living Room motion stopped
2021-11-07 20:01:44.096339	DEVICE C - Living Room motion detected
2021-11-07 20:01:49.235514	DEVICE C - Living Room motion stopped
2021-11-07 20:01:53.485712	DEVICE C - Living Room motion detected
2021-11-07 20:01:57.135645	DEVICE C - Living Room motion stopped
2021-11-07 20:02:00.794958	DEVICE C - Living Room motion detected
2021-11-07 20:02:03.736243	DEVICE C - Living Room motion stopped
2021-11-07 20:02:20.410993	DEVICE C - Living Room motion detected
2021-11-07 20:02:32.196911	DEVICE C - Living Room motion stopped
2021-11-07 20:03:04.451447	DEVICE C - Living Room motion detected
2021-11-07 20:03:10.401766	DEVICE C - Living Room motion stopped
2021-11-07 20:03:15.147049	DEVICE C - Living Room motion detected
2021-11-07 20:03:16.806804	DEVICE C - Living Room motion stopped
2021-11-07 20:03:20.757325	DEVICE C - Living Room motion detected
2021-11-07 20:03:23.791898	DEVICE C - Living Room motion stopped
2021-11-07 20:03:27.532063	DEVICE C - Living Room motion detected
2021-11-07 20:03:30.177778	DEVICE C - Living Room motion stopped
2021-11-07 20:03:34.047251	DEVICE C - Living Room motion detected
2021-11-07 20:03:36.986968	DEVICE C - Living Room motion stopped
2021-11-07 20:03:40.827734	DEVICE C - Living Room motion detected
2021-11-07 20:03:45.656894	DEVICE C - Living Room motion stopped
2021-11-07 20:03:52.324421	DEVICE C - Living Room motion detected
2021-11-07 20:03:54.548198	DEVICE C - Living Room motion stopped
2021-11-07 20:11:19.276073	DEVICE C - Living Room motion detected
2021-11-07 20:11:22.524952	DEVICE C - Living Room motion stopped
2021-11-07 20:11:26.275626	DEVICE C - Living Room motion detected
2021-11-07 20:11:30.938840	DEVICE C - Living Room motion stopped
2021-11-07 20:11:34.558887	DEVICE C - Living Room motion detected
2021-11-07 20:11:36.104523	DEVICE C - Living Room motion stopped
2021-11-07 20:11:49.669248	DEVICE C - Living Room motion detected
2021-11-07 20:11:56.805390	DEVICE C - Living Room motion stopped
2021-11-07 20:25:22.581612	DEVICE C - Living Room motion detected
2021-11-07 20:25:25.230972	DEVICE C - Living Room motion stopped
2021-11-07 20:25:29.076414	DEVICE C - Living Room motion detected
2021-11-07 20:25:31.422935	DEVICE C - Living Room motion stopped
2021-11-07 20:25:35.379330	DEVICE C - Living Room motion detected
2021-11-07 20:25:40.431350	DEVICE C - Living Room motion stopped
2021-11-07 20:25:45.066586	DEVICE C - Living Room motion detected
2021-11-07 20:25:47.526690	DEVICE C - Living Room motion stopped
2021-11-07 20:30:45.471358	DEVICE C - Living Room motion detected
2021-11-07 20:30:49.821791	DEVICE C - Living Room motion stopped
